10.660767755889017,4.358013533589879
-1.4904957517771425e-05,-5.561447861013468e-06
8.73166550719875,-6.729695766434036
-7.753076926597833,-0.35015895327479585
-1.8605594218148718e-06,-7.21677671612541e-07
7.319443249988769,-7.935276432218631
-1.0079894307556947,9.38224926550255
1.9749751461283667,-2.586074301246362
-9.085066480441179e-07,-3.5208286309724443e-07
-0.012684880687525026,0.046855030881247026
-5.003802032618994e-07,-1.940249933979278e-07
2.586128642052904,6.582305465740668
0.14261383980414902,-0.5977883548132998
-1.140571207274805e-06,-4.420491226659539e-07
1.5570241974634047,-5.476206242705947
-2.123067393491479,-0.21356196949360787
-3.3508983708193134e-07,-1.3002626641175679e-07
0.6351498266448564,-4.7201892970556365
6.035998953130282e-07,2.3445044619261454e-07
4.186127560892032e-07,1.622163359966285e-07
-2.158043976505932,-0.9897660573684117
-0.2450293542349169,-9.103446697022815
1.5133696057454434e-05,5.6479344228453316e-06
-0.14891445620160104,1.60774732774088
-9.830858342824938e-07,-3.812971121989354e-07
2.428249508687244e-07,9.464787521406565e-08
0.21658421724248828,-2.6100204660187707
2.769457367489492e-06,1.0718946030789111e-06
-5.218018227351113,-5.468480931434937
0.15510593167240735,-0.9306280177883521
-4.927457851796213e-07,-1.9101553242676878e-07
2.6222604847944026e-06,1.014339422949517e-06
-7.557191377412394e-06,-2.878739222550949e-06
-5.097893331284815,-8.643195447416746
-1.2876538380792294e-07,-4.979968913676798e-08
-9.38417307876999e-06,-3.5583323121896284e-06
-2.5447481943004764,5.020242809357895
-2.2862520634977033e-06,-8.865610636287171e-07
-5.84610842642441,4.406282242469884
-1.639003057401396e-05,-6.095908759171737e-06
8.796683285471345e-06,3.3352929276437433e-06
-1.9910868405109637e-06,-7.709608048845008e-07
-2.5477113918795163e-07,-9.868141292124519e-08
1.8569083379350573,8.244010221248045
-5.598916218595387e-07,-2.17014887047484e-07
4.02082568057854,-0.041224329591870904
-5.900990270606146,1.5676750086993214
-2.7120964514298566e-07,-1.0529598559178574e-07
-0.003101224376651898,0.019245479166174792
-1.7556163414215316e-07,-6.823111257933415e-08
